item_id,source_item_uid,domain,concept,task_type,source_generator_model,judge_provider,paper_model_label,judge_model_requested,actual_api_model,judge_model_returned,fa,cc,lc,tf,mq,risk,parse_success,retry_count,http_status,usage_prompt_tokens,usage_completion_tokens,selected_after_merge,api_input_sha256,prompt_sha256,schema_sha256,score_row_sha256,call_date_utc_if_available,raw_response_sha256_if_available,raw_response_bytes_if_available,api_input_integrity_status
API810_183,豆包_A_C03,Physics,牛顿第三定律,A,ByteDance Doubao,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,5.0,3.0,5.0,5.0,5.0,1.0,True,0,200,766.0,94.0,True,323a374de77fab7c2525dfd1851dfcbac3bc02272c2acfe483d776faa5ea7f4f,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,365a19b2b47818367e38bda041a2635753b3c7c206a450f314d7da6d1cdcf1cc,,,,input_nonempty_basic_pass
API810_183,豆包_A_C03,Physics,牛顿第三定律,A,ByteDance Doubao,doubao,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,3.0,5.0,5.0,5.0,1.0,True,0,200,886.0,129.0,True,323a374de77fab7c2525dfd1851dfcbac3bc02272c2acfe483d776faa5ea7f4f,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,94b1574d12965313e00ecc16c87d470a597f249f4daf42f615b6fe816a0580f5,,,,input_nonempty_basic_pass
API810_183,豆包_A_C03,Physics,牛顿第三定律,A,ByteDance Doubao,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,5.0,4.0,5.0,5.0,5.0,1.0,True,0,200,849.0,120.0,True,323a374de77fab7c2525dfd1851dfcbac3bc02272c2acfe483d776faa5ea7f4f,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,3c6bd848d231574ae70777105b372fa9211dbe528c67369d5bf1b7c0a854676d,,,,input_nonempty_basic_pass
API810_183,豆包_A_C03,Physics,牛顿第三定律,A,ByteDance Doubao,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,5.0,4.0,5.0,5.0,5.0,1.0,True,0,200,827.0,1125.0,True,323a374de77fab7c2525dfd1851dfcbac3bc02272c2acfe483d776faa5ea7f4f,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,7f863cc4b37d39a2dfabbc541b4d8a4a884b54c20c982541397ac075cb68561c,,,,input_nonempty_basic_pass
API810_183,豆包_A_C03,Physics,牛顿第三定律,A,ByteDance Doubao,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,5.0,3.0,5.0,5.0,5.0,1.0,True,0,200,759.0,2811.0,True,323a374de77fab7c2525dfd1851dfcbac3bc02272c2acfe483d776faa5ea7f4f,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,f37dc68cb37a38333addf7d4b3486e720900c1d023b0d67707f36a490af7bf0e,,,,input_nonempty_basic_pass
API810_183,豆包_A_C03,Physics,牛顿第三定律,A,ByteDance Doubao,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,2.0,5.0,5.0,5.0,1.0,True,0,200,810.0,101.0,True,323a374de77fab7c2525dfd1851dfcbac3bc02272c2acfe483d776faa5ea7f4f,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,dfc17090817ffbdbd382acc9d7d4fd2fc79c4bb9a72fd1a4dd9cb77e96c106d6,,,,input_nonempty_basic_pass
API810_183,豆包_A_C03,Physics,牛顿第三定律,A,ByteDance Doubao,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,4.0,3.0,5.0,5.0,4.0,2.0,True,0,200,1043.0,458.0,True,323a374de77fab7c2525dfd1851dfcbac3bc02272c2acfe483d776faa5ea7f4f,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,a411bd1a054f2d685a4a63f79fd5909ffc217acc1cd64056b7974fa9f2a6b346,,,,input_nonempty_basic_pass
API810_183,豆包_A_C03,Physics,牛顿第三定律,A,ByteDance Doubao,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5.0,4.0,5.0,5.0,5.0,1.0,True,0,200,821.0,368.0,True,323a374de77fab7c2525dfd1851dfcbac3bc02272c2acfe483d776faa5ea7f4f,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,816e21809df755589bcf27250d9f8720be3178fc9d00e0e46e9d3b817dfce0ef,,,,input_nonempty_basic_pass
API810_184,豆包_A_C04,Physics,抛体运动,A,ByteDance Doubao,anthropic,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,3.0,2.0,3.0,3.0,3.0,3.0,True,0,200,1184.0,123.0,True,560176811b51b12a0d0c6ac102c09f1a72d70965f9d5aa3bcd6013607036a475,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,b85bc546b7292b035ed6d87cd15acea8be4437f52529ab7ccf3c1ebb26aac1fb,,,,input_nonempty_basic_pass
API810_184,豆包_A_C04,Physics,抛体运动,A,ByteDance Doubao,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,4.0,3.0,4.0,4.0,4.0,2.0,True,0,200,766.0,94.0,True,560176811b51b12a0d0c6ac102c09f1a72d70965f9d5aa3bcd6013607036a475,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,752f7243d6c81ec2b49e04ca307c6b2f30bbd14427b0ea12bd7f38616a765706,,,,input_nonempty_basic_pass
API810_184,豆包_A_C04,Physics,抛体运动,A,ByteDance Doubao,doubao,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,3.0,3.0,5.0,3.0,3.0,3.0,True,0,200,889.0,129.0,True,560176811b51b12a0d0c6ac102c09f1a72d70965f9d5aa3bcd6013607036a475,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,c5ef3c110d9bc6acea1c569e6e19e4ccdb49f7f606e815726b75bf282e06640c,,,,input_nonempty_basic_pass
API810_184,豆包_A_C04,Physics,抛体运动,A,ByteDance Doubao,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,5.0,4.0,5.0,5.0,5.0,1.0,True,0,200,850.0,120.0,True,560176811b51b12a0d0c6ac102c09f1a72d70965f9d5aa3bcd6013607036a475,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,2f814adc5ae5912737066d52b4919ec8f689ce6312a62d17293211a13243092b,,,,input_nonempty_basic_pass
API810_184,豆包_A_C04,Physics,抛体运动,A,ByteDance Doubao,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,3.0,3.0,5.0,3.0,3.0,3.0,True,0,200,826.0,1214.0,True,560176811b51b12a0d0c6ac102c09f1a72d70965f9d5aa3bcd6013607036a475,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,a643136d35b2c7a79ab0bfba4528127c4fa0fff66abc8d09f8641cdfc8725038,,,,input_nonempty_basic_pass
API810_184,豆包_A_C04,Physics,抛体运动,A,ByteDance Doubao,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,3.0,3.0,4.0,4.0,5.0,2.0,True,0,200,763.0,3886.0,True,560176811b51b12a0d0c6ac102c09f1a72d70965f9d5aa3bcd6013607036a475,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,e70cf656e7980ed130b20b27a0f151f4b16cdb30b7e91cea9a17daab00720aa3,,,,input_nonempty_basic_pass
API810_184,豆包_A_C04,Physics,抛体运动,A,ByteDance Doubao,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,3.0,4.0,4.0,5.0,2.0,True,0,200,813.0,101.0,True,560176811b51b12a0d0c6ac102c09f1a72d70965f9d5aa3bcd6013607036a475,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,c291c347cb128a999a8715b2482369501225ebc402cb6bb672bd48bc47370b40,,,,input_nonempty_basic_pass
API810_184,豆包_A_C04,Physics,抛体运动,A,ByteDance Doubao,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,4.0,3.0,5.0,5.0,5.0,2.0,True,0,200,1045.0,577.0,True,560176811b51b12a0d0c6ac102c09f1a72d70965f9d5aa3bcd6013607036a475,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,2815f2b6db24cf676c0db5a1c0ad1f3ff7f823085ca6744170b7e1235838e0fd,,,,input_nonempty_basic_pass
API810_184,豆包_A_C04,Physics,抛体运动,A,ByteDance Doubao,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,4.0,3.0,5.0,5.0,5.0,1.0,True,1,200,821.0,368.0,True,560176811b51b12a0d0c6ac102c09f1a72d70965f9d5aa3bcd6013607036a475,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,063fb770a62796706f01205e51fba191f977352df1cbbf41288d27fea3eaf960,,,,input_nonempty_basic_pass
API810_185,豆包_A_C05,Physics,圆周运动,A,ByteDance Doubao,anthropic,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,4.0,2.0,3.0,3.0,3.0,3.0,True,0,200,1178.0,128.0,True,64437c77a2ed46c32b7f26ae19e75c539d80457685775167820b22f8bc0da3cf,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,d05618058dbb89d53a6dcc3776d870397b3f92424a2a67871440ef900349ba60,2026-05-27,87fbd61c94778d47c1f15c16fc972152bd7c55cfe8064c1fd8ef001fe409343f,720,input_nonempty_basic_pass
API810_185,豆包_A_C05,Physics,圆周运动,A,ByteDance Doubao,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,4.0,2.0,4.0,3.0,4.0,2.0,True,0,200,765.0,95.0,True,64437c77a2ed46c32b7f26ae19e75c539d80457685775167820b22f8bc0da3cf,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,e5c031084046040950df63ab12d139a79ef4c7caea69805c700321c047ed1f1f,2026-05-27,45840006f9795ba135da00f5b7ff06f43f5246195a8a1d3d56904bff81004cba,727,input_nonempty_basic_pass
API810_185,豆包_A_C05,Physics,圆周运动,A,ByteDance Doubao,doubao,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,3.0,5.0,5.0,4.0,2.0,True,0,200,893.0,132.0,True,64437c77a2ed46c32b7f26ae19e75c539d80457685775167820b22f8bc0da3cf,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,3f58baef2913df7a97afebc1bb942dfef10849e41c5a2d927c31c26349bfdb06,2026-05-27,fb38b753700c8349be05361d18589ef85a55de84a16555ca1383059a31a83a27,724,input_nonempty_basic_pass
API810_185,豆包_A_C05,Physics,圆周运动,A,ByteDance Doubao,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,4.0,3.0,4.0,4.0,5.0,2.0,True,0,200,856.0,123.0,True,64437c77a2ed46c32b7f26ae19e75c539d80457685775167820b22f8bc0da3cf,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,e54a98e8a752bc27d667fdea07cf21e90fea24547b13c751890917299be6f98f,2026-05-27,87af3d9eddf5026d41d345d16bcef1643236500795e5856f956332c1af22613d,921,input_nonempty_basic_pass
API810_185,豆包_A_C05,Physics,圆周运动,A,ByteDance Doubao,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,4.0,3.0,4.0,2.0,1.0,1.0,True,0,200,832.0,1177.0,True,64437c77a2ed46c32b7f26ae19e75c539d80457685775167820b22f8bc0da3cf,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,19fd40c9bd2fa9bbfb2e41ad21fc05f1786b78b2d37932652fed22841668487f,2026-05-27,1cf13509a585de8da0edb17ee86de875750a7ee28c70206c63043b98d241e025,4560,input_nonempty_basic_pass
API810_185,豆包_A_C05,Physics,圆周运动,A,ByteDance Doubao,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,4.0,3.0,5.0,4.0,5.0,1.0,True,0,200,762.0,4621.0,True,64437c77a2ed46c32b7f26ae19e75c539d80457685775167820b22f8bc0da3cf,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,6313ff9109e842ad35b9fad1d63e3f8200f860072aa4e4f3dee78b96b2eebb56,2026-05-27,bd43257dcad5e234d89f555e1bf34ce372a732a25fb42469adc7aaf5a81f3565,1118455,input_nonempty_basic_pass
API810_185,豆包_A_C05,Physics,圆周运动,A,ByteDance Doubao,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3.0,2.0,4.0,4.0,5.0,2.0,True,0,200,819.0,104.0,True,64437c77a2ed46c32b7f26ae19e75c539d80457685775167820b22f8bc0da3cf,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,757f711c09e08353c39b49bc5b181eab74381a97e46f2d8007ee395f3011c5d0,2026-05-27,ee8e17ab3b00ee20fd736bab7334361263aba737f5f715058b832b76e6892926,622,input_nonempty_basic_pass
API810_185,豆包_A_C05,Physics,圆周运动,A,ByteDance Doubao,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,4.0,3.0,5.0,5.0,4.0,2.0,True,0,200,1041.0,396.0,True,64437c77a2ed46c32b7f26ae19e75c539d80457685775167820b22f8bc0da3cf,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,552837eacb5c5e4aff8e88adce08b3e28de42a8304d92fcdbfb379b9054034b6,2026-05-28,6101baa393c44929d2321f82a4665ba65bfebde4c12ead87abf7f94ac31dc709,4244,input_nonempty_basic_pass
API810_185,豆包_A_C05,Physics,圆周运动,A,ByteDance Doubao,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5.0,3.0,4.0,5.0,5.0,1.0,True,0,200,827.0,371.0,True,64437c77a2ed46c32b7f26ae19e75c539d80457685775167820b22f8bc0da3cf,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,72f2a3a85518e7e4b1ba4f4868172c2e93833b5c966852019a80923b23b898a8,2026-05-27,c2bf79d44f79ae39fcd63956bfd75e2a1e2ee92e62e34d98beec49fb280ff19b,31094,input_nonempty_basic_pass
API810_186,豆包_A_C06,Physics,摩擦力与运动,A,ByteDance Doubao,anthropic,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,4.0,3.0,3.0,4.0,4.0,2.0,True,0,200,1195.0,123.0,True,f275424c17cf918a963605f2fcef295878782477f2b0eb9264afdaa4bea3ac1a,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,41c16c3c9950d20903676dbb004362e2be7bdfc4c40a0dd56b4c8bf10a2bb051,2026-05-27,9cfb6463bb45a3656cf17f2e5b3136cdfc91b58484c5b318e55d658aea3f3490,706,input_nonempty_basic_pass
API810_186,豆包_A_C06,Physics,摩擦力与运动,A,ByteDance Doubao,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,4.0,3.0,5.0,5.0,5.0,1.0,True,0,200,765.0,95.0,True,f275424c17cf918a963605f2fcef295878782477f2b0eb9264afdaa4bea3ac1a,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,5358c4bb7a969d90ba5a8a955d395d3555b34af78a1f094e887441388ece9279,2026-05-27,38d038af7296d871e4fe4928cd9c38dc817065bda94e703127c0e3ac66fc3f94,727,input_nonempty_basic_pass
API810_186,豆包_A_C06,Physics,摩擦力与运动,A,ByteDance Doubao,doubao,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,3.0,5.0,5.0,5.0,1.0,True,0,200,896.0,132.0,True,f275424c17cf918a963605f2fcef295878782477f2b0eb9264afdaa4bea3ac1a,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,e5d110281dbf49ed09bf6f73bdaf57c3fe4270d5132456f2dea5717618896f1c,2026-05-27,ce565570dc2d2d2da4865b8adf3a18dbd45149322d23ae593ac2fcac7aaebc40,724,input_nonempty_basic_pass
API810_186,豆包_A_C06,Physics,摩擦力与运动,A,ByteDance Doubao,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,4.0,3.0,4.0,4.0,5.0,2.0,True,0,200,860.0,123.0,True,f275424c17cf918a963605f2fcef295878782477f2b0eb9264afdaa4bea3ac1a,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,dcee5ca68d0ff9e828aa8c43378c53e902c0aaece9fb32833a47175195aa1121,2026-05-27,8647c3aa13a09c8aa2f9908694d1b2a289329b3551bac3aa9bc1313246ce5f76,921,input_nonempty_basic_pass
API810_186,豆包_A_C06,Physics,摩擦力与运动,A,ByteDance Doubao,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,5.0,3.0,5.0,5.0,4.0,3.0,True,0,200,840.0,972.0,True,f275424c17cf918a963605f2fcef295878782477f2b0eb9264afdaa4bea3ac1a,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,8a007830629f908d8e9ac7553716e1566890e8f1b12ddef7006673fccd30129f,2026-05-27,dde4579c2a7583e0c03af3d5157853080da30ec93e4d03027dc2603eed962c13,4082,input_nonempty_basic_pass
API810_186,豆包_A_C06,Physics,摩擦力与运动,A,ByteDance Doubao,kimi,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,4.0,3.0,5.0,5.0,5.0,1.0,True,0,200,763.0,2655.0,True,f275424c17cf918a963605f2fcef295878782477f2b0eb9264afdaa4bea3ac1a,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,af936111d0582526112ca8a57ea329286227f85e557ace85c48fd9eed7c58c77,2026-05-27,4bb5a0191a802c944d1f127d3735244738bbb7c74b953923e23e987e3d494afb,642780,input_nonempty_basic_pass
API810_186,豆包_A_C06,Physics,摩擦力与运动,A,ByteDance Doubao,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3.0,2.0,4.0,4.0,4.0,2.0,True,0,200,826.0,104.0,True,f275424c17cf918a963605f2fcef295878782477f2b0eb9264afdaa4bea3ac1a,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,0891bc668852f6d7a6bea67030cf0e8ab6de8ce1932da49660020f131f6e46f8,2026-05-27,f22eda0cc77d164a8ceaeb45837bf67573e5463e9563a2cd7f2143a844366243,622,input_nonempty_basic_pass
API810_186,豆包_A_C06,Physics,摩擦力与运动,A,ByteDance Doubao,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,4.0,3.0,5.0,5.0,4.0,2.0,True,0,200,1047.0,591.0,True,f275424c17cf918a963605f2fcef295878782477f2b0eb9264afdaa4bea3ac1a,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,3c4f4ba1e0a157545e2fa15732cd40d8716f059dd95d2ee72f956454a518b285,2026-05-28,56674e4a093f2b4d32ed787914c8c0ef22240a0b39b4d40e3fef166985da88e0,4244,input_nonempty_basic_pass
API810_186,豆包_A_C06,Physics,摩擦力与运动,A,ByteDance Doubao,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5.0,3.0,5.0,5.0,5.0,1.0,True,0,200,827.0,371.0,True,f275424c17cf918a963605f2fcef295878782477f2b0eb9264afdaa4bea3ac1a,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,36488dc63f8a4a8ed19eafe8345647a6d1a004ab510b94f064376c47f0e27a9c,2026-05-27,49517beee18351fb6c87e400509acebbf3cbcd3720b3d9eb9fbbc9fcc0993588,31648,input_nonempty_basic_pass
API810_187,豆包_A_C07,Chemistry,质量守恒,A,ByteDance Doubao,anthropic,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,4.0,3.0,4.0,4.0,3.0,2.0,True,0,200,1187.0,128.0,True,1b41bf14c26e98ead9db277f8d0d7b7b4a41fcb8f1b9c88f3028d52bec7f7981,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,fde25aa41093ecb27c1328387c2ed882d1d11490b9078685103784fdf49f6b9c,2026-05-27,374609bbe858c29b0e6e61e14f711e6abc6ff439792b0406c1fdb9a4d1d2115d,720,input_nonempty_basic_pass
API810_187,豆包_A_C07,Chemistry,质量守恒,A,ByteDance Doubao,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,3.0,2.0,4.0,4.0,3.0,2.0,True,0,200,767.0,95.0,True,1b41bf14c26e98ead9db277f8d0d7b7b4a41fcb8f1b9c88f3028d52bec7f7981,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,47641486bfa5c7099ab6e6640e5624870d7f1ae6a7427566f97ae487f41d0219,2026-05-27,3b42496ce5d777bc032bf13167b2552ae9a9a9d5789c8b65f03f79151b0a96bf,727,input_nonempty_basic_pass
API810_187,豆包_A_C07,Chemistry,质量守恒,A,ByteDance Doubao,doubao,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,3.0,2.0,4.0,4.0,3.0,3.0,True,0,200,895.0,132.0,True,1b41bf14c26e98ead9db277f8d0d7b7b4a41fcb8f1b9c88f3028d52bec7f7981,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,4918849c1287037ce8e72cd65cc0536d14185eae7eba87b898a796af2d066f9a,2026-05-27,ee0b854581fcb673c4de4aacdabbe83bcd1c22726e10936a3bc5910c196f96e5,724,input_nonempty_basic_pass
API810_187,豆包_A_C07,Chemistry,质量守恒,A,ByteDance Doubao,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,5.0,4.0,5.0,5.0,5.0,1.0,True,0,200,859.0,123.0,True,1b41bf14c26e98ead9db277f8d0d7b7b4a41fcb8f1b9c88f3028d52bec7f7981,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,46c5f0e433a08fd6d5d17c10b055b12e91bf1c6dc88dd40764357af54191dfab,2026-05-27,0d2bd1fb295dcec71eb36cae78cdd269047740f21f38a387528bd6126d99bcbb,921,input_nonempty_basic_pass
API810_187,豆包_A_C07,Chemistry,质量守恒,A,ByteDance Doubao,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,4.0,3.0,5.0,5.0,5.0,3.0,True,0,200,839.0,1634.0,True,1b41bf14c26e98ead9db277f8d0d7b7b4a41fcb8f1b9c88f3028d52bec7f7981,8a952e055b9cf98356cefd708b735bf028e0cbdbbc99e406c16d10660ac1d457,80437f32e8488f841874dad46c7be988ebfdf6cada8d0999829231e0767680ef,b1c90a5c36b1023ce32d599255360826ed293d197ab473f2a3fa1e0dbd8fd08b,2026-05-27,483b7a29933e3a82033489edd4df2a24a0f9fd03c763141774763e913bf3ec90,6795,input_nonempty_basic_pass
