item_id,source_item_uid,domain,concept,task_type,source_generator_model,api_input_sha256,api_input_chars,api_input_nonempty,api_input_answer_label_only,api_input_has_question,api_input_option_count_detected,api_input_has_options,api_input_has_answer,api_input_has_explain,source_corpus_has_question,source_corpus_has_options,source_corpus_has_answer,source_corpus_has_explain,integrity_pass_for_api_judging,notes
API810_197,豆包_A_C17,Biology,能量流动与物质循环,A,ByteDance Doubao,5ef3f9e21f45c81b7711a7d626df55308be83054b302b2a1dcc02ba37572ffbe,84,True,False,False,0,False,False,False,False,False,False,False,True,
API810_198,豆包_A_C18,Biology,光合作用与细胞呼吸,A,ByteDance Doubao,eb4d1a477afda2d86c59fdf3b1455bcb362086d199557f44ee7247fbc8396860,83,True,False,False,0,False,False,False,False,False,False,False,True,
API810_199,豆包_A_C19,Geoscience,板块构造,A,ByteDance Doubao,84f0b05cc6dd31981cee21e8348b65e5aa5e39067c10d51d04d81d3dc5a91430,85,True,False,False,0,False,False,False,False,False,False,False,True,
API810_200,豆包_A_C20,Geoscience,地质时间,A,ByteDance Doubao,260c2651f03d13e7d6ba4b31be12b10a1786ebb84b1b803a1a733a409a5cfc53,89,True,False,False,0,False,False,False,False,False,False,False,True,
API810_201,豆包_A_C21,Geoscience,岩石循环,A,ByteDance Doubao,f9bf3b91959b3fcc145a73edb4ebfcc1e42238635fda6bda0160efd93d17e64d,90,True,False,False,0,False,False,False,False,False,False,False,True,
API810_202,豆包_A_C22,Geoscience,地震成因,A,ByteDance Doubao,688739a4b38d3940452616523b007bf47245872a7541257d5dd3aa0355233071,88,True,False,False,0,False,False,False,False,False,False,False,True,
API810_203,豆包_A_C23,Geoscience,火山与板块边界,A,ByteDance Doubao,dcd951c8ae4d3c8ccc2f62849e53fac4347b733eb7ddd8b0222ce74f4f5410ca,87,True,False,False,0,False,False,False,False,False,False,False,True,
API810_204,豆包_A_C24,Geoscience,地球内部结构,A,ByteDance Doubao,451ca46dc11fe586d0a0f2dad01c66751526a76f0637bdbd2b410ff235e9a45b,85,True,False,False,0,False,False,False,False,False,False,False,True,
API810_205,豆包_A_C25,Climate/Environment,温室效应,A,ByteDance Doubao,643e0f6d8d421d04c90d09a7af0a64edb4431781f63bb0a0a32e9825ffda4909,87,True,False,False,0,False,False,False,False,False,False,False,True,
API810_206,豆包_A_C26,Climate/Environment,天气与气候,A,ByteDance Doubao,3808bd04d95e5b7792023a69725370992c03c71cd24e11a365d4a83e69197b9b,88,True,False,False,0,False,False,False,False,False,False,False,True,
API810_207,豆包_A_C27,Climate/Environment,全球变暖与气候变化,A,ByteDance Doubao,bd8bd58ba48bbe635708aa1b4555aacbd7b47d8c6cc0feb2ee3de15f0934502d,87,True,False,False,0,False,False,False,False,False,False,False,True,
API810_208,豆包_A_C28,Climate/Environment,二氧化碳的气候作用,A,ByteDance Doubao,e6693982676f3c37bcd8e909de7292101f2f3b0774298e01affc5c6a951f64fb,89,True,False,False,0,False,False,False,False,False,False,False,True,
API810_209,豆包_A_C29,Climate/Environment,海洋垃圾与塑料污染,A,ByteDance Doubao,b8df230b0e7c06ff44cd72e58122e7cf3cd488919b5fb1f525bdba7c2c94bbe6,89,True,False,False,0,False,False,False,False,False,False,False,True,
API810_210,豆包_A_C30,Climate/Environment,自然变率与人为影响,A,ByteDance Doubao,e88d21439df0bf111397fc225f0d2b6128ad6b523982b01d099bc11a124f4de3,95,True,False,False,0,False,False,False,False,False,False,False,True,
API810_211,豆包_B_C01,Physics,惯性,B,ByteDance Doubao,2c57e5fda6af9c34f5c3ed91a2bda02e84a75fbca7e9e290355f66f6600f5023,142,True,False,False,0,False,False,False,False,False,False,False,True,
API810_212,豆包_B_C02,Physics,净力与加速度,B,ByteDance Doubao,f6176db57bc981f99b86391aabe2143d0c01814c448e8c03b5d43ce245023b33,149,True,False,False,0,False,False,False,False,False,False,False,True,
API810_213,豆包_B_C03,Physics,牛顿第三定律,B,ByteDance Doubao,5cc376953ea637b971800c50f5b5b6d47f6b7ae9fce50213c6f16a35b4895a87,147,True,False,False,0,False,False,False,False,False,False,False,True,
API810_214,豆包_B_C04,Physics,抛体运动,B,ByteDance Doubao,f24ddb31ef3dd1ef6259a39aa029a94d1829ac78d61ce7abfff2056320f3568f,144,True,False,False,0,False,False,False,False,False,False,False,True,
API810_215,豆包_B_C05,Physics,圆周运动,B,ByteDance Doubao,056789c6709122f0eaefbc2e3bac5f57bbfa2647da9c20a89b5fb77c9fe323de,146,True,False,False,0,False,False,False,False,False,False,False,True,
API810_216,豆包_B_C06,Physics,摩擦力与运动,B,ByteDance Doubao,89197f4d81160c1a29156063458e99f64f2704f4692eb327b64223bcbbd58656,143,True,False,False,0,False,False,False,False,False,False,False,True,
API810_217,豆包_B_C07,Chemistry,质量守恒,B,ByteDance Doubao,916c35724210d693acc622e528c880cfd3ba75c1abc9af04d3c9bdb1d3e32227,142,True,False,False,0,False,False,False,False,False,False,False,True,
API810_218,豆包_B_C08,Chemistry,物质微粒观,B,ByteDance Doubao,d414392ecd78a4ea9ebe1dba4724d986927135fd7d6c72a58e5ab07be95f19ea,140,True,False,False,0,False,False,False,False,False,False,False,True,
API810_219,豆包_B_C09,Chemistry,相变,B,ByteDance Doubao,108c4b3685c591361ef9cf85df15a360385258fa009caa88b206c1c6ab9da498,138,True,False,False,0,False,False,False,False,False,False,False,True,
API810_220,豆包_B_C10,Chemistry,化学反应与物理变化,B,ByteDance Doubao,05c4ebb66b789ad8d2fee8fe74fc8b1425d07d85a110d80f7cf1aed97a42e5fe,150,True,False,False,0,False,False,False,False,False,False,False,True,
API810_221,豆包_B_C11,Chemistry,化学键,B,ByteDance Doubao,0af9d37e9878099eed5631aaa39c8f605daa943860c945273a4895fcc71888cc,142,True,False,False,0,False,False,False,False,False,False,False,True,
API810_222,豆包_B_C12,Chemistry,溶液浓度与稀释,B,ByteDance Doubao,700de5b21d167ea393f6feb0431b53f1ef31ea30d687418b74f172860611562f,141,True,False,False,0,False,False,False,False,False,False,False,True,
API810_223,豆包_B_C13,Biology,自然选择,B,ByteDance Doubao,6e908260fa658c5c7d0fb95426e4841144b24586829a3082a873d7946bcfcb82,140,True,False,False,0,False,False,False,False,False,False,False,True,
API810_224,豆包_B_C14,Biology,进化没有预设目标,B,ByteDance Doubao,cbeaf962e79ff4e3ff14b422a976774544554759e9dce897c548297f41e8d1e4,144,True,False,False,0,False,False,False,False,False,False,False,True,
API810_225,豆包_B_C15,Biology,随机变异与非随机选择,B,ByteDance Doubao,81c6d29f20c8e436d6ea2ed8de18b473e73f493343fe37976bd2b7780d7aab1f,145,True,False,False,0,False,False,False,False,False,False,False,True,
API810_226,豆包_B_C16,Biology,遗传信息与性状,B,ByteDance Doubao,ecd974cf1ebe3b16a5d9e762f6731be7d4f9076e921c82e60b17f7236813e7e2,144,True,False,False,0,False,False,False,False,False,False,False,True,
API810_227,豆包_B_C17,Biology,能量流动与物质循环,B,ByteDance Doubao,1e968cae63fa6539c2c9d4de60eeb4b9e16537de7e31e8e57df571f7d54b8ed2,147,True,False,False,0,False,False,False,False,False,False,False,True,
API810_228,豆包_B_C18,Biology,光合作用与细胞呼吸,B,ByteDance Doubao,267acf2d0729ae08e8bf21213c87900f7fedeff6689945810aca48c871635cf3,146,True,False,False,0,False,False,False,False,False,False,False,True,
API810_229,豆包_B_C19,Geoscience,板块构造,B,ByteDance Doubao,241225d7b9e09e65bf8ce1093bfe54c1741620c59b833665caede1e940227fbf,142,True,False,False,0,False,False,False,False,False,False,False,True,
API810_230,豆包_B_C20,Geoscience,地质时间,B,ByteDance Doubao,33255c98019322a667bdc668b3a92d072168bc570ac0116ce836b6454d3e4675,141,True,False,False,0,False,False,False,False,False,False,False,True,
API810_231,豆包_B_C21,Geoscience,岩石循环,B,ByteDance Doubao,9fcc4fbe7b5b1620332b65b51b39f03d757c39feabfb9c65010fc53a0fe8a6c9,140,True,False,False,0,False,False,False,False,False,False,False,True,
API810_232,豆包_B_C22,Geoscience,地震成因,B,ByteDance Doubao,06a2cf53cd57ed124cf9d59be1274d4bc6407ddb2cab071a5cbd28648b2ede0d,140,True,False,False,0,False,False,False,False,False,False,False,True,
API810_233,豆包_B_C23,Geoscience,火山与板块边界,B,ByteDance Doubao,3aaf0902aa453ecde886d25ea9419aefa9a7974c0eb40d95a952d8fd6ed09312,144,True,False,False,0,False,False,False,False,False,False,False,True,
API810_234,豆包_B_C24,Geoscience,地球内部结构,B,ByteDance Doubao,4f8302996718e380f3d2b3aed70aef753f2c6a4b93566b28ab6560269b8ff497,144,True,False,False,0,False,False,False,False,False,False,False,True,
API810_235,豆包_B_C25,Climate/Environment,温室效应,B,ByteDance Doubao,b35da0899e9161ae84da298a3581889c09f7c78c909303fcfe749d7652b8fcea,140,True,False,False,0,False,False,False,False,False,False,False,True,
API810_236,豆包_B_C26,Climate/Environment,天气与气候,B,ByteDance Doubao,21d979210603db22b4800c4fb7558714b0be5d40c84b794e76e831b15a3abe80,137,True,False,False,0,False,False,False,False,False,False,False,True,
API810_237,豆包_B_C27,Climate/Environment,全球变暖与气候变化,B,ByteDance Doubao,8c355f61c564555d48ce8f8db89cae3b8d5585de690c47f4295b982c7660f10a,144,True,False,False,0,False,False,False,False,False,False,False,True,
API810_238,豆包_B_C28,Climate/Environment,二氧化碳的气候作用,B,ByteDance Doubao,7139c3c2e905a7573ce4198aae7d43c69c99d0e0fc397840305a3ad3f060a048,148,True,False,False,0,False,False,False,False,False,False,False,True,
API810_239,豆包_B_C29,Climate/Environment,海洋垃圾与塑料污染,B,ByteDance Doubao,2ef4aafb446239210fa554188430b6aaef8a4e553a70dc9f95f0e8122a308115,147,True,False,False,0,False,False,False,False,False,False,False,True,
API810_240,豆包_B_C30,Climate/Environment,自然变率与人为影响,B,ByteDance Doubao,1104a8fd4128a552bf36c18a8939035316a9eea9b136aaa02de5efd2020da299,145,True,False,False,0,False,False,False,False,False,False,False,True,
API810_241,豆包_C_C01,Physics,惯性,C,ByteDance Doubao,22090d9d57824087813ec308b166656c620b694f4ce822b52af75204c0b44287,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_242,豆包_C_C02,Physics,净力与加速度,C,ByteDance Doubao,bd592c1d721c7d7a7c415dd73c474b57e50b1b260a30143ed227740178f803d2,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_243,豆包_C_C03,Physics,牛顿第三定律,C,ByteDance Doubao,56d65019c1bc126e60081db060b06e070031a366c6296c860e0c75122ba53900,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_244,豆包_C_C04,Physics,抛体运动,C,ByteDance Doubao,8f9cd59b268c457fa958cc6e42e110b7145ab3ffbbb193384e90083fe97bd5df,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_245,豆包_C_C05,Physics,圆周运动,C,ByteDance Doubao,50a3c021707f94292b04969a7c2763ab78ee9e08c1d574d2e96baebc234f57e9,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_246,豆包_C_C06,Physics,摩擦力与运动,C,ByteDance Doubao,9648dc9169a49562d3283756aad90328978793e3cdc363589651c367632dcfab,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_247,豆包_C_C07,Chemistry,质量守恒,C,ByteDance Doubao,f231adbf2e83b0724cfe8593203adb4004d7cb4286103049021cd0c58be14099,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_248,豆包_C_C08,Chemistry,物质微粒观,C,ByteDance Doubao,66872d7daf7dd89f01b5339b61e1b60499d8694fedd91e87289aca944cdea162,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_249,豆包_C_C09,Chemistry,相变,C,ByteDance Doubao,f6662e56b209c30b476853495b84555173a54bed7d91c5869ad1198cffe4b46f,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_250,豆包_C_C10,Chemistry,化学反应与物理变化,C,ByteDance Doubao,7648c17b8d4fc70d775b29122a52399d737fb734e097cd899848369913c572a0,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_251,豆包_C_C11,Chemistry,化学键,C,ByteDance Doubao,acd20a96bdd57dda3ea2d3c489b74e1a809481a72259ef30652c0dc851e0d9e8,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_252,豆包_C_C12,Chemistry,溶液浓度与稀释,C,ByteDance Doubao,b3421031273c14072fc21b6ca62ad93b0eb663a474bdabb6eeb7d3d9163771df,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_253,豆包_C_C13,Biology,自然选择,C,ByteDance Doubao,01b8efb23d9efbd15f120529d2954aa11ec5c79e979c5e5ac9b58038339adaba,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_254,豆包_C_C14,Biology,进化没有预设目标,C,ByteDance Doubao,d29776564e01a37a65f01200480267b5ed258417f106247d9eedd4b34891d4c0,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_255,豆包_C_C15,Biology,随机变异与非随机选择,C,ByteDance Doubao,e8a4ad17d58931d8c6e2a241154f0b656bbd845e69a87cbdfe3039bf69ea1eb9,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_256,豆包_C_C16,Biology,遗传信息与性状,C,ByteDance Doubao,a50c7ab3c2ae920e67ff60f830e33c1c2aeb0799cc5ec6912d9de3ec9c57f56d,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_257,豆包_C_C17,Biology,能量流动与物质循环,C,ByteDance Doubao,a3126a2e86066241ff64e4bb5f6514f62389ba1c29cc9470266ba1bd871f4138,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_258,豆包_C_C18,Biology,光合作用与细胞呼吸,C,ByteDance Doubao,5f921a59df7933e47197d416dcf4c168495df3992dc99265567aa9d62478f93f,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_259,豆包_C_C19,Geoscience,板块构造,C,ByteDance Doubao,ed1e5b688e00b60e84eb65549bdbcba4cbd7c62015bae049e2cd2abb7d5586e3,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_260,豆包_C_C20,Geoscience,地质时间,C,ByteDance Doubao,3e2df2cc4ac8064a68c4b0a0bc12f57cf91bf0aade1fc65860655cead0e2a08b,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_261,豆包_C_C21,Geoscience,岩石循环,C,ByteDance Doubao,9d8183426071dd8e6cd46d97f618f00c0e5718f56d853f03d4181eb741210aee,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_262,豆包_C_C22,Geoscience,地震成因,C,ByteDance Doubao,19835dad0731e754cb3181f028e07d3f88ce49e0e0dd0f173e3d9795e072126a,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_263,豆包_C_C23,Geoscience,火山与板块边界,C,ByteDance Doubao,cbf6927e7a13583301645a03762fe686cc0f5846feca3ef3b236356970512657,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_264,豆包_C_C24,Geoscience,地球内部结构,C,ByteDance Doubao,e15b3d0ebe647bc626091758ef526bef91ce8d608336704b0ce992f4d49bad0f,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_265,豆包_C_C25,Climate/Environment,温室效应,C,ByteDance Doubao,a6f2a692fa22d3b7e2b550aedd895713ec1a4ef476c8c7710fe5dfa9054661f3,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_266,豆包_C_C26,Climate/Environment,天气与气候,C,ByteDance Doubao,fffd389ae9087583bb6c99389cd5c73cbb4c34fcb76e017cebeb505d2999d044,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_267,豆包_C_C27,Climate/Environment,全球变暖与气候变化,C,ByteDance Doubao,ac0957b958fc54bffc24b2a195e800315ffe6fd5d824db7a68e0bd75528944c7,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_268,豆包_C_C28,Climate/Environment,二氧化碳的气候作用,C,ByteDance Doubao,c6f57ba93205009a0092b83e9f0f367f588608ee567b5c6e26ad5f0145bdcd6a,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_269,豆包_C_C29,Climate/Environment,海洋垃圾与塑料污染,C,ByteDance Doubao,65c7aa052f4c0673cd25210fa304b88b4cdb67fe8a0c4e0238facf4bfe8f7f27,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_270,豆包_C_C30,Climate/Environment,自然变率与人为影响,C,ByteDance Doubao,270b7bc7fc690e59d4235d5c81ce31bfe70059b53c7869104ac38115a21b4116,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_271,DEEPSEEK_A_C01,Physics,惯性,A,DeepSeek,211a5e00a0832b3e0b290afab5f70e8bec19938493a5958ef29ec1c8ebf3d207,79,True,False,False,0,False,False,False,False,False,False,False,True,
API810_272,DEEPSEEK_A_C02,Physics,净力与加速度,A,DeepSeek,3150ae4961b323af280953ea0f0a90dd5e6faaf8c6abf03860001f4d684d3dea,82,True,False,False,0,False,False,False,False,False,False,False,True,
API810_273,DEEPSEEK_A_C03,Physics,牛顿第三定律,A,DeepSeek,501faa5469b0c71a4bed7d5ea9545fd353f83b830e9d1ef384c510078589e445,94,True,False,False,0,False,False,False,False,False,False,False,True,
API810_274,DEEPSEEK_A_C04,Physics,抛体运动,A,DeepSeek,1adf1b6a43d0939f5bf8f7fc991b2e096cb4270a95584b9debdbed17efbd4517,85,True,False,False,0,False,False,False,False,False,False,False,True,
API810_275,DEEPSEEK_A_C05,Physics,圆周运动,A,DeepSeek,ac180d48efe0ed06d5182666315cdfc29bac341519d5340a7d0516fdb4ef3f39,89,True,False,False,0,False,False,False,False,False,False,False,True,
API810_276,DEEPSEEK_A_C06,Physics,摩擦力与运动,A,DeepSeek,5d2da868375385fe1c27e13f2aa8b38c801416fdb33713b4647afd708eb07f9a,86,True,False,False,0,False,False,False,False,False,False,False,True,
API810_277,DEEPSEEK_A_C07,Chemistry,质量守恒,A,DeepSeek,03e17362f27b6d7846b847be4f10ac5a5a41a3ad7958163b898f12b5566d719d,80,True,False,False,0,False,False,False,False,False,False,False,True,
API810_278,DEEPSEEK_A_C08,Chemistry,物质微粒观,A,DeepSeek,66fa6246ad5ec62edabddf32ba5849cdfc8fe6da17c7fc72b308609b68f45573,89,True,False,False,0,False,False,False,False,False,False,False,True,
API810_279,DEEPSEEK_A_C09,Chemistry,相变,A,DeepSeek,e6b5c46e85a180185272eb2e157fc65cfd4a3490589d05637ab1886d568db9f9,93,True,False,False,0,False,False,False,False,False,False,False,True,
API810_280,DEEPSEEK_A_C10,Chemistry,化学反应与物理变化,A,DeepSeek,689d6d33d1255695edc270bece6c7117f7d1ba72a1fb59f5c197f8afc3d2de10,83,True,False,False,0,False,False,False,False,False,False,False,True,
API810_281,DEEPSEEK_A_C11,Chemistry,化学键,A,DeepSeek,e3ff9c9f256874986e4b5c308f6db933d5be408d8ca2eed93ab3060ca0ed341f,89,True,False,False,0,False,False,False,False,False,False,False,True,
API810_282,DEEPSEEK_A_C12,Chemistry,溶液浓度与稀释,A,DeepSeek,93e711843c533a08776273906d47007b547e7c4c802419c543c08eb3f461cade,85,True,False,False,0,False,False,False,False,False,False,False,True,
API810_283,DEEPSEEK_A_C13,Biology,自然选择,A,DeepSeek,e93155218a58aec7d21a0df60805a84546eba83616f7c0bae76de9797f65c8da,89,True,False,False,0,False,False,False,False,False,False,False,True,
API810_284,DEEPSEEK_A_C14,Biology,进化没有预设目标,A,DeepSeek,c781803153452a94465caf564655647f596798d0d5c6468ea5aac95f67cec17b,85,True,False,False,0,False,False,False,False,False,False,False,True,
API810_285,DEEPSEEK_A_C15,Biology,随机变异与非随机选择,A,DeepSeek,cab834251a9e3ff9c1bbe203fb9c49606508b04b501aa148b8714b7146f5e2fa,88,True,False,False,0,False,False,False,False,False,False,False,True,
API810_286,DEEPSEEK_A_C16,Biology,遗传信息与性状,A,DeepSeek,87c98e08b9237ebd9ff8441d27563d61fb738ed228efbc257b13198965bee7dd,86,True,False,False,0,False,False,False,False,False,False,False,True,
API810_287,DEEPSEEK_A_C17,Biology,能量流动与物质循环,A,DeepSeek,8e5662c8480cea8229d380e19bcab5782ad90631aa291f8ac21ecdf5388b7cb2,86,True,False,False,0,False,False,False,False,False,False,False,True,
API810_288,DEEPSEEK_A_C18,Biology,光合作用与细胞呼吸,A,DeepSeek,94e640c5aaf81ad31e2d71d655ee92be26a2c5ef5c10560f3e0f32809519e55e,98,True,False,False,0,False,False,False,False,False,False,False,True,
API810_289,DEEPSEEK_A_C19,Geoscience,板块构造,A,DeepSeek,dd806e082ef435a19367675b87ee7a6c357d15cca059a9f668e5c78c9f303452,93,True,False,False,0,False,False,False,False,False,False,False,True,
API810_290,DEEPSEEK_A_C20,Geoscience,地质时间,A,DeepSeek,e2e3dbfd5b00dd9497531814675c171453d8eba923bf6687ddc3c78590ea3e8b,85,True,False,False,0,False,False,False,False,False,False,False,True,
API810_291,DEEPSEEK_A_C21,Geoscience,岩石循环,A,DeepSeek,1066275b7504342b5df3cd177b52eb28f4bd487bd305ccd795cc8f7c711410ad,86,True,False,False,0,False,False,False,False,False,False,False,True,
API810_292,DEEPSEEK_A_C22,Geoscience,地震成因,A,DeepSeek,c7821a04c0e7a90b6ef547b0aba05ef5d694c1f16d3c07cfeb41233c9bf70bd1,92,True,False,False,0,False,False,False,False,False,False,False,True,
API810_293,DEEPSEEK_A_C23,Geoscience,火山与板块边界,A,DeepSeek,3f3e12f1becf2cfa8ddf909b95f2832b623af3e4d0564226e8f587a04183958d,93,True,False,False,0,False,False,False,False,False,False,False,True,
API810_294,DEEPSEEK_A_C24,Geoscience,地球内部结构,A,DeepSeek,af990cd1e55b45767ed388b3d65f149c3ba34ec9be33a485438b6ca334483a78,84,True,False,False,0,False,False,False,False,False,False,False,True,
API810_295,DEEPSEEK_A_C25,Climate/Environment,温室效应,A,DeepSeek,e4bf34e98317159e52c9f087d8a04426670a1924017d19131d64ea80bb8eb341,90,True,False,False,0,False,False,False,False,False,False,False,True,
API810_296,DEEPSEEK_A_C26,Climate/Environment,天气与气候,A,DeepSeek,7bb1a0862e98f4ab3ead69f1a6e474796e6de31aa58f79e2c2522ffc1c20d24b,86,True,False,False,0,False,False,False,False,False,False,False,True,
API810_297,DEEPSEEK_A_C27,Climate/Environment,全球变暖与气候变化,A,DeepSeek,61496f31ffefc5db48e8838ada3a41979a0c57239bd4664f877398d907278562,91,True,False,False,0,False,False,False,False,False,False,False,True,
API810_298,DEEPSEEK_A_C28,Climate/Environment,二氧化碳的气候作用,A,DeepSeek,563293eb084fd501873f7f2a04d8587229a57f48ae9fdd3e2e117fac41862338,91,True,False,False,0,False,False,False,False,False,False,False,True,
API810_299,DEEPSEEK_A_C29,Climate/Environment,海洋垃圾与塑料污染,A,DeepSeek,7aa6114f6a6b7deb426757d8a5b9a6eb0ffc0847a8d46285af5c6b20968fba40,82,True,False,False,0,False,False,False,False,False,False,False,True,
API810_300,DEEPSEEK_A_C30,Climate/Environment,自然变率与人为影响,A,DeepSeek,b5f4f5c035feab34a18b1ee1178b373e24f0a980529361df4d4bd1cc16f4cfdc,94,True,False,False,0,False,False,False,False,False,False,False,True,
API810_301,DEEPSEEK_B_C01,Physics,惯性,B,DeepSeek,0eb50e8e501e4283296e4c2f823f6913746ca566347321c019d8056f4f3b68bf,142,True,False,False,0,False,False,False,False,False,False,False,True,
API810_302,DEEPSEEK_B_C02,Physics,净力与加速度,B,DeepSeek,d6ac0be2a6a83872f658d9f9100943060bc5e2985e3636123b03d2549f1248cf,152,True,False,False,0,False,False,False,False,False,False,False,True,
API810_303,DEEPSEEK_B_C03,Physics,牛顿第三定律,B,DeepSeek,f504f79ac153febe9fab48eeefd811f1004e1c384825c13f7b1f93821d1e41df,151,True,False,False,0,False,False,False,False,False,False,False,True,
API810_304,DEEPSEEK_B_C04,Physics,抛体运动,B,DeepSeek,870097ae1f259d4e6c5fa65440ce1c8fafbd74df455c8aa3fbd217b392b4aa1f,151,True,False,False,0,False,False,False,False,False,False,False,True,
API810_305,DEEPSEEK_B_C05,Physics,圆周运动,B,DeepSeek,6784cb3942d6348507359f9d83557b49754e677cab2fe1ec696ca487cf3b93e3,149,True,False,False,0,False,False,False,False,False,False,False,True,
API810_306,DEEPSEEK_B_C06,Physics,摩擦力与运动,B,DeepSeek,3d2777cf3d212eabb415cbecf6bb276b2dc9b20d592b7ae4648d22fb9f29ba84,150,True,False,False,0,False,False,False,False,False,False,False,True,
API810_307,DEEPSEEK_B_C07,Chemistry,质量守恒,B,DeepSeek,f1392c81aa1730b6212b377c5d2004a2054a6254a4e25228a9bf45036f07c855,151,True,False,False,0,False,False,False,False,False,False,False,True,
API810_308,DEEPSEEK_B_C08,Chemistry,物质微粒观,B,DeepSeek,659aa263759212e698b6970d4ce7ed70cf2c5e20407b5c649cedc84b6236b437,149,True,False,False,0,False,False,False,False,False,False,False,True,
API810_309,DEEPSEEK_B_C09,Chemistry,相变,B,DeepSeek,d8caa5d8fe8da1daf8d67c5c6d6c502658eb6ffb40be231b9722940decfa31c6,144,True,False,False,0,False,False,False,False,False,False,False,True,
API810_310,DEEPSEEK_B_C10,Chemistry,化学反应与物理变化,B,DeepSeek,d74586526602c999d53201abc4ef226a3fab7284b1f45222f210da038b50e482,157,True,False,False,0,False,False,False,False,False,False,False,True,
API810_311,DEEPSEEK_B_C11,Chemistry,化学键,B,DeepSeek,17c22bbb29950cd73bf09dd66f50861c73f71b93549bcb2aa851b70549d25df2,154,True,False,False,0,False,False,False,False,False,False,False,True,
